"Rank #3 (Only Reaseach Paper based formula)                                                                                                                                                                                                         The only formula used for sentence scoring is                                                                                                                                                                                               Wnew = Wold + (sd * (1.5*L + 0.2*d + 0.3*e)) / length(Sentence), where                                                                                                                                                 Wnew : New sentence score Wold : Old sentence score                                                                                                                                                                                      sd : standard deviantion of sentence scores                                                                                                                                                                                                            L : Number of legal terms in the sentence                                                                                                                                                                                                                      d : Total count of numeric digits (like year, case number, act, sec, rule etc)                                                                                                                                                      e : number of entities present in the sentences                                                                                                                                                                                                 Note:We haven't given higher tfidf score for the legal terms.All terms tfidf score are given based on their occurence in the document only.        Number of Documents on which scores is calcuated :7090 Documents",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
,,,,,,,,,
2010_B_5.txt,0.423076918,0.476377953,0.380503145,0.211573232,0.255458515,0.180555556,0.34121273,0.393700787,0.314465409
,,,,,,,,,
2010_B_50.txt,0.258064511,0.28125,0.238410596,0.113989632,0.134474328,0.098920863,0.219262169,0.2421875,0.205298013
,,,,,,,,,
2010_B_51.txt,0.417112295,0.553191489,0.334763948,0.263473049,0.387665198,0.199546485,0.307190564,0.453900709,0.274678112
,,,,,,,,,
2010_B_52.txt,0.287878783,0.365384615,0.2375,0.095465389,0.149253731,0.070175439,0.230177994,0.317307692,0.20625
,,,,,,,,,
2010_B_59.txt,0.244897955,0.488372093,0.163424125,0.078571425,0.198198198,0.048997773,0.150137567,0.418604651,0.140077821
,,,,,,,,,
2010_B_6.txt,0.230179024,0.368852459,0.167286245,0.065306118,0.118226601,0.045112782,0.143488613,0.286885246,0.130111524
,,,,,,,,,
2010_B_61.txt,0.207253881,0.294117647,0.16,0.077464785,0.130952381,0.055,0.116088372,0.191176471,0.104
,,,,,,,,,
2010_B_62.txt,0.175572515,0.252747253,0.134502924,0.029776671,0.055555556,0.020338983,0.123904242,0.208791209,0.111111111
,,,,,,,,,
2010_B_65.txt,0.207999995,0.195488722,0.222222222,0.072429902,0.071428571,0.073459716,0.186478599,0.176691729,0.200854701
,,,,,,,,,
2010_B_66.txt,0.297520656,0.325791855,0.273764259,0.115124149,0.137096774,0.09922179,0.264639244,0.294117647,0.247148289
,,,,,,,,,
2010_B_67.txt,0.267281101,0.21969697,0.341176471,0.094972062,0.074561404,0.130769231,0.211463738,0.189393939,0.294117647
,,,,,,,,,
2010_B_68.txt,0.370370365,0.402684564,0.342857143,0.157142852,0.185654008,0.13622291,0.329121653,0.362416107,0.308571429
,,,,,,,,,
2010_B_69.txt,0.352941172,0.47107438,0.282178218,0.122164045,0.190217391,0.089974293,0.260227988,0.388429752,0.232673267
,,,,,,,,,
2010_B_72.txt,0.285714282,0.535714286,0.194805195,0.069164261,0.142857143,0.045627376,0.147311828,0.375,0.136363636
,,,,,,,,,
2010_B_76.txt,0.246808507,0.46031746,0.168604651,0.059405937,0.15,0.037037037,0.182268036,0.46031746,0.168604651
,,,,,,,,,
2010_B_78.txt,0.361386134,0.54887218,0.269372694,0.180028126,0.359550562,0.120075047,0.286634805,0.526315789,0.258302583
,,,,,,,,,
2010_B_80.txt,0.13461538,0.137254902,0.132075472,0.015655572,0.016877637,0.01459854,0.102488326,0.104575163,0.100628931
,,,,,,,,,
2010_B_82.txt,0.163265301,0.219178082,0.130081301,0.046822738,0.070707071,0.035,0.136393699,0.205479452,0.12195122
,,,,,,,,,
2010_B_84.txt,0.325123148,0.523809524,0.235714286,0.106583068,0.217948718,0.070539419,0.18105494,0.365079365,0.164285714
,,,,,,,,,
2010_B_89.txt,0.284482754,0.428571429,0.212903226,0.132596681,0.226415094,0.09375,0.200629221,0.363636364,0.180645161
,,,,,,,,,
2010_B_9.txt,0.19083969,0.168350168,0.220264317,0.050925921,0.049886621,0.052009456,0.16224955,0.148148148,0.193832599
,,,,,,,,,
2010_C_1.txt,0.183206103,0.324324324,0.127659574,0.069306927,0.170731707,0.043478261,0.138963752,0.324324324,0.127659574
,,,,,,,,,
2010_C_10.txt,0.26116838,0.345454545,0.209944751,0.141372137,0.215189873,0.105263158,0.216249967,0.318181818,0.193370166
,,,,,,,,,
2010_C_103.txt,0.324999995,0.448275862,0.254901961,0.058823525,0.09375,0.042857143,0.197261844,0.310344828,0.176470588
,,,,,,,,,
2010_C_105.txt,0.065934063,0.039473684,0.2,0.014598538,0.008474576,0.052631579,0.04069845,0.039473684,0.2
,,,,,,,,,
2010_C_107.txt,0.385026733,0.514285714,0.307692308,0.185053376,0.292134831,0.135416667,0.344132226,0.514285714,0.307692308
,,,,,,,,,
2010_C_110.txt,0.186915885,0.454545455,0.117647059,0.065476188,0.189655172,0.039568345,0.111049933,0.409090909,0.105882353
,,,,,,,,,
2010_C_112.txt,0.224719096,0.268456376,0.193236715,0.07829181,0.109452736,0.060941828,0.18161898,0.228187919,0.164251208
,,,,,,,,,
2010_C_113.txt,0.185714281,0.292134831,0.136125654,0.072562355,0.144144144,0.048484848,0.133098827,0.258426966,0.120418848
,,,,,,,,,
2010_C_115.txt,0.194312791,0.196172249,0.192488263,0.053221284,0.056213018,0.050531915,0.156370009,0.157894737,0.154929577
,,,,,,,,,
2010_C_118.txt,0.373983735,0.425925926,0.333333333,0.179372193,0.223048327,0.15,0.310677754,0.364197531,0.285024155
,,,,,,,,,
2010_C_12.txt,0.241935479,0.340909091,0.1875,0.093023252,0.156862745,0.066115702,0.181465009,0.295454545,0.1625
,,,,,,,,,
2010_C_121.txt,0.163636359,0.272727273,0.116883117,0.056338024,0.108108108,0.038095238,0.128255528,0.272727273,0.116883117
,,,,,,,,,
2010_C_124.txt,0.383480821,0.541666667,0.296803653,0.151125398,0.261111111,0.106334842,0.270215761,0.441666667,0.242009132
,,,,,,,,,
2010_C_125.txt,0.156682023,0.257575758,0.112582781,0.039867106,0.08,0.026548673,0.10919737,0.227272727,0.099337748
,,,,,,,,,
2010_C_127.txt,0.266666662,0.375,0.206896552,0.160183062,0.294117647,0.110062893,0.218231818,0.354166667,0.195402299
,,,,,,,,,
2010_C_129.txt,0.422110548,0.340080972,0.556291391,0.212820508,0.164356436,0.301818182,0.33954683,0.303643725,0.496688742
,,,,,,,,,
2010_C_132.txt,0.219999996,0.4,0.151724138,0.119601325,0.260869565,0.077586207,0.142130638,0.345454545,0.131034483
,,,,,,,,,
2010_C_134.txt,0.352941172,0.260869565,0.545454545,0.188841197,0.139240506,0.293333333,0.269669581,0.243478261,0.509090909
,,,,,,,,,
2010_C_136.txt,0.45544554,0.511111111,0.410714286,0.212927752,0.254545455,0.183006536,0.386967133,0.444444444,0.357142857
,,,,,,,,,
2010_C_138.txt,0.162162159,0.097058824,0.492537313,0.043343651,0.025547445,0.142857143,0.081869017,0.079411765,0.402985075
,,,,,,,,,
2010_C_14.txt,0.399071921,0.544303797,0.315018315,0.194341939,0.285198556,0.14738806,0.315386212,0.487341772,0.282051282
,,,,,,,,,
2010_C_140.txt,0.283950613,0.422018349,0.213953488,0.09236234,0.161490683,0.064676617,0.181041294,0.321100917,0.162790698
,,,,,,,,,
2010_C_147.txt,0.242105258,0.277108434,0.214953271,0.054794516,0.072874494,0.043902439,0.2092179,0.246987952,0.191588785
,,,,,,,,,
2010_C_148.txt,0.193308547,0.541666667,0.117647059,0.075848301,0.292307692,0.043577982,0.117257143,0.520833333,0.113122172
,,,,,,,,,
2010_C_17.txt,0.251461983,0.292517007,0.220512821,0.093283577,0.125628141,0.074183976,0.202695055,0.244897959,0.184615385
,,,,,,,,,
2010_C_19.txt,0.179687496,0.270588235,0.134502924,0.014669922,0.022900763,0.010791367,0.142893478,0.258823529,0.128654971
,,,,,,,,,
2010_C_23.txt,0.19307832,0.133165829,0.350993377,0.058526737,0.039780521,0.110687023,0.138994867,0.128140704,0.337748344
,,,,,,,,,
2010_C_25.txt,0.2484472,0.303030303,0.210526316,0.043290038,0.049019608,0.03875969,0.163628915,0.212121212,0.147368421
,,,,,,,,,
2010_C_26.txt,0.152284259,0.144927536,0.160427807,0.034645664,0.031428571,0.038596491,0.121204396,0.115942029,0.128342246
,,,,,,,,,
2010_C_30.txt,0.347368416,0.282051282,0.452054795,0.195439735,0.156657963,0.25974026,0.30094342,0.269230769,0.431506849
,,,,,,,,,
2010_C_31.txt,0.266666662,0.396226415,0.200956938,0.118343191,0.205479452,0.083102493,0.164958342,0.29245283,0.148325359
,,,,,,,,,
2010_C_33.txt,0.301470583,0.308270677,0.294964029,0.049216997,0.052380952,0.046413502,0.279140242,0.285714286,0.273381295
,,,,,,,,,
2010_C_34.txt,0.192307687,0.210526316,0.17699115,0.059999995,0.064285714,0.05625,0.161067039,0.178947368,0.150442478
,,,,,,,,,
2010_C_39.txt,0.374100715,0.325,0.440677966,0.263736259,0.235294118,0.3,0.344343785,0.3125,0.423728814
,,,,,,,,,
2010_C_4.txt,0.355555551,0.462809917,0.288659794,0.146153842,0.206521739,0.113095238,0.265045363,0.380165289,0.237113402
,,,,,,,,,
2010_C_40.txt,0.159090904,0.205882353,0.12962963,0.022388055,0.031914894,0.017241379,0.103472109,0.147058824,0.092592593
,,,,,,,,,
2010_C_42.txt,0.21108179,0.150943396,0.350877193,0.096728303,0.067061144,0.173469388,0.13254938,0.120754717,0.280701754
,,,,,,,,,
2010_C_46.txt,0.257510725,0.260869565,0.254237288,0.08465608,0.095808383,0.075829384,0.231682853,0.234782609,0.228813559
,,,,,,,,,
2010_C_49.txt,0.199288252,0.154696133,0.28,0.073349628,0.061728395,0.090361446,0.154266227,0.138121547,0.25
,,,,,,,,,
2010_C_50.txt,0.359743036,0.435233161,0.306569343,0.216897851,0.276527331,0.178423237,0.311565637,0.398963731,0.281021898
,,,,,,,,,
2010_C_51.txt,0.369620248,0.324444444,0.429411765,0.150943391,0.130232558,0.179487179,0.307298224,0.28,0.370588235
,,,,,,,,,
2010_C_52.txt,0.391143907,0.456896552,0.341935484,0.229934919,0.291208791,0.189964158,0.347521018,0.422413793,0.316129032
,,,,,,,,,
2010_C_53.txt,0.280155637,0.237623762,0.341232227,0.110718487,0.098947368,0.125668449,0.234470235,0.211221122,0.303317536
,,,,,,,,,
2010_C_55.txt,0.263829783,0.356321839,0.209459459,0.09444444,0.158878505,0.067193676,0.204028413,0.310344828,0.182432432
,,,,,,,,,
2010_C_57.txt,0.332268366,0.361111111,0.307692308,0.130434778,0.163366337,0.108552632,0.239771616,0.263888889,0.224852071
,,,,,,,,,
2010_C_59.txt,0.222222217,0.25,0.2,0.037037032,0.047619048,0.03030303,0.13015873,0.15,0.12
,,,,,,,,,
2010_C_62.txt,0.352112671,0.458715596,0.285714286,0.109979629,0.164634146,0.082568807,0.249118328,0.357798165,0.222857143
,,,,,,,,,
2010_C_63.txt,0.236162357,0.240601504,0.231884058,0.042452825,0.045454545,0.039823009,0.184376361,0.187969925,0.18115942
,,,,,,,,,
2010_C_64.txt,0.502164497,0.644444444,0.411347518,0.354166662,0.485714286,0.278688525,0.451533752,0.633333333,0.404255319
,,,,,,,,,
2010_C_68.txt,0.369565214,0.739130435,0.246376812,0.220588232,0.535714286,0.138888889,0.263975155,0.739130435,0.246376812
,,,,,,,,,
2010_C_7.txt,0.25339366,0.325581395,0.207407407,0.083102489,0.12295082,0.062761506,0.223407852,0.313953488,0.2
,,,,,,,,,
2010_C_70.txt,0.254980075,0.323232323,0.210526316,0.075294113,0.111888112,0.056737589,0.212900986,0.292929293,0.190789474
,,,,,,,,,
2010_C_71.txt,0.262886594,0.428571429,0.189591078,0.129032254,0.269230769,0.084848485,0.196359498,0.403361345,0.178438662
,,,,,,,,,
2010_C_72.txt,0.239520953,0.199004975,0.30075188,0.06844106,0.060200669,0.079295154,0.205221155,0.184079602,0.278195489
,,,,,,,,,
2010_C_73.txt,0.303886921,0.367521368,0.259036145,0.085585581,0.118012422,0.067137809,0.233742919,0.299145299,0.210843373
,,,,,,,,,
2010_C_74.txt,0.218430029,0.248062016,0.195121951,0.055555551,0.067357513,0.047272727,0.185895734,0.217054264,0.170731707
,,,,,,,,,
2010_C_77.txt,0.203619905,0.248618785,0.172413793,0.064599479,0.089928058,0.050403226,0.161688133,0.209944751,0.14559387
,,,,,,,,,
2010_C_78.txt,0.295384611,0.396694215,0.235294118,0.085603109,0.134969325,0.062678063,0.197369417,0.297520661,0.176470588
,,,,,,,,,
2010_C_81.txt,0.454810491,0.43575419,0.475609756,0.276816604,0.294117647,0.261437908,0.429845885,0.413407821,0.451219512
,,,,,,,,,
2010_C_83.txt,0.379008742,0.541666667,0.291479821,0.237288131,0.395480226,0.169491525,0.315202331,0.525,0.282511211
,,,,,,,,,
2010_C_86.txt,0.421874995,0.593406593,0.327272727,0.2591687,0.407692308,0.189964158,0.365504215,0.593406593,0.327272727
,,,,,,,,,
2010_C_87.txt,0.319727886,0.412280702,0.261111111,0.164556958,0.245283019,0.123809524,0.248284553,0.350877193,0.222222222
,,,,,,,,,
2010_C_88.txt,0.293233078,0.293233083,0.293233083,0.089285709,0.093023256,0.08583691,0.233082707,0.233082707,0.233082707
,,,,,,,,,
2010_C_89.txt,0.246575338,0.313953488,0.203007519,0.07669616,0.1015625,0.061611374,0.201439224,0.279069767,0.180451128
,,,,,,,,,
2010_C_90.txt,0.293159604,0.378151261,0.239361702,0.177865608,0.25862069,0.135542169,0.231780813,0.327731092,0.207446809
,,,,,,,,,
2010_C_91.txt,0.403361341,0.727272727,0.279069767,0.210045659,0.479166667,0.134502924,0.271472322,0.651515152,0.25
,,,,,,,,,
2010_C_95.txt,0.3821656,0.378151261,0.386266094,0.222772272,0.244565217,0.204545455,0.36085286,0.357142857,0.364806867
,,,,,,,,,
2010_C_96.txt,0.348837205,0.535714286,0.25862069,0.213991765,0.371428571,0.150289017,0.277088785,0.517857143,0.25
,,,,,,,,,
2010_C_97.txt,0.347826083,0.563380282,0.251572327,0.149584484,0.296703297,0.1,0.207799269,0.422535211,0.188679245
,,,,,,,,,
2010_C_98.txt,0.321839076,0.368421053,0.285714286,0.107142852,0.127659574,0.092307692,0.312019986,0.368421053,0.285714286
,,,,,,,,,
2010_D_10.txt,0.172661866,0.272727273,0.126315789,0.046511624,0.094827586,0.030812325,0.133733273,0.261363636,0.121052632
,,,,,,,,,
2010_D_11.txt,0.343999995,0.377192982,0.316176471,0.22394678,0.265789474,0.19348659,0.303338004,0.337719298,0.283088235
,,,,,,,,,
2010_D_13.txt,0.39207048,0.351778656,0.44278607,0.193548382,0.172744722,0.2200489,0.352114454,0.324110672,0.407960199
,,,,,,,,,
2010_D_17.txt,0.208450699,0.216374269,0.201086957,0.022399995,0.021472393,0.023411371,0.185418864,0.192982456,0.179347826
,,,,,,,,,
2010_D_18.txt,0.326409491,0.5,0.242290749,0.188612096,0.33125,0.131840796,0.244199396,0.454545455,0.220264317
,,,,,,,,,
2010_D_19.txt,0.134020614,0.123809524,0.146067416,0.007168454,0.006756757,0.007633588,0.111890192,0.104761905,0.123595506
,,,,,,,,,
2010_D_2.txt,0.382608691,0.494382022,0.312056738,0.132352937,0.190812721,0.101313321,0.305108047,0.43258427,0.273049645
,,,,,,,,,
2010_D_20.txt,0.16444444,0.18877551,0.145669291,0.02929427,0.039285714,0.023354565,0.142025037,0.168367347,0.12992126
,,,,,,,,,
2010_D_21.txt,0.276094271,0.366071429,0.221621622,0.03913043,0.06122449,0.028753994,0.187401159,0.276785714,0.167567568
,,,,,,,,,
2010_D_24.txt,0.357541895,0.453900709,0.294930876,0.175324671,0.253521127,0.133995037,0.288009078,0.397163121,0.258064516
,,,,,,,,,
2010_D_26.txt,0.285714281,0.283950617,0.2875,0.089320383,0.089147287,0.089494163,0.217374533,0.216049383,0.21875
,,,,,,,,,
2010_D_27.txt,0.356846469,0.581081081,0.25748503,0.268733846,0.481481481,0.186379928,0.250434206,0.513513514,0.22754491
,,,,,,,,,
2010_D_29.txt,0.289562285,0.320895522,0.263803681,0.07741935,0.101123596,0.06271777,0.198275129,0.223880597,0.18404908
,,,,,,,,,
2010_D_3.txt,0.186186181,0.198717949,0.175141243,0.019801975,0.024154589,0.016778523,0.148969952,0.16025641,0.141242938
,,,,,,,,,
2010_D_30.txt,0.38461538,0.495049505,0.314465409,0.198581556,0.28,0.153846154,0.344282156,0.485148515,0.308176101
,,,,,,,,,
2010_D_31.txt,0.393822389,0.296511628,0.586206897,0.279069763,0.208494208,0.421875,0.316776148,0.284883721,0.563218391
,,,,,,,,,
2010_D_33.txt,0.373626369,0.380597015,0.366906475,0.219114214,0.22705314,0.211711712,0.358733772,0.365671642,0.352517986
,,,,,,,,,
2010_D_35.txt,0.257309937,0.423076923,0.18487395,0.084507039,0.176470588,0.055555556,0.184744275,0.384615385,0.168067227
,,,,,,,,,
2010_D_38.txt,0.317460313,0.476190476,0.238095238,0.107142853,0.189189189,0.074733096,0.231481481,0.416666667,0.208333333
,,,,,,,,,
2010_D_4.txt,0.284931502,0.342105263,0.244131455,0.090300999,0.118421053,0.072972973,0.233866435,0.296052632,0.211267606
,,,,,,,,,
2010_D_40.txt,0.246719155,0.276470588,0.222748815,0.076103496,0.101214575,0.06097561,0.220669478,0.252941176,0.203791469
,,,,,,,,,
2010_D_43.txt,0.270270265,0.238970588,0.311004785,0.10613207,0.102505695,0.11002445,0.217205586,0.198529412,0.258373206
,,,,,,,,,
2010_D_44.txt,0.163934421,0.178571429,0.151515152,0.036217299,0.045918367,0.029900332,0.148833112,0.164285714,0.139393939
,,,,,,,,,
2010_D_45.txt,0.155844152,0.342857143,0.100840336,0.034334761,0.111111111,0.020304569,0.0890376,0.285714286,0.084033613
,,,,,,,,,
2010_D_48.txt,0.231213868,0.275862069,0.199004975,0.060126578,0.080851064,0.047858942,0.192485137,0.24137931,0.174129353
,,,,,,,,,
2010_D_49.txt,0.137184111,0.159663866,0.120253165,0.028985503,0.0375,0.023622047,0.118150533,0.142857143,0.107594937
,,,,,,,,,
2010_D_50.txt,0.238244509,0.287878788,0.203208556,0.090729779,0.13372093,0.068656716,0.207457803,0.265151515,0.187165775
,,,,,,,,,
2010_D_51.txt,0.174807193,0.157407407,0.196531792,0.023460406,0.020887728,0.026755853,0.165666115,0.152777778,0.190751445
,,,,,,,,,
2010_D_52.txt,0.315217386,0.374193548,0.272300469,0.154574128,0.205020921,0.124050633,0.248808139,0.309677419,0.225352113
,,,,,,,,,
2010_D_56.txt,0.179640714,0.241935484,0.142857143,0.056910565,0.094594595,0.040697674,0.127818057,0.193548387,0.114285714
,,,,,,,,,
2010_D_60.txt,0.348894344,0.438271605,0.289795918,0.172739537,0.265560166,0.128,0.313992507,0.425925926,0.281632653
,,,,,,,,,
2010_D_62.txt,0.349834979,0.365517241,0.335443038,0.116959059,0.139534884,0.100671141,0.295942177,0.310344828,0.284810127
,,,,,,,,,
2010_D_64.txt,0.361290319,0.848484848,0.229508197,0.222222219,0.657894737,0.13368984,0.241520479,0.848484848,0.229508197
,,,,,,,,,
2010_D_66.txt,0.270588231,0.353846154,0.219047619,0.046332042,0.073170732,0.033898305,0.202304067,0.292307692,0.180952381
,,,,,,,,,
2010_D_67.txt,0.13333333,0.279069767,0.087591241,0.007352938,0.02173913,0.004424779,0.070000679,0.209302326,0.065693431
,,,,,,,,,
2010_D_69.txt,0.532019699,0.5625,0.504672897,0.297029698,0.357142857,0.254237288,0.460358644,0.489583333,0.439252336
,,,,,,,,,
2010_D_70.txt,0.394557819,0.597938144,0.294416244,0.186878723,0.317567568,0.132394366,0.259174583,0.474226804,0.233502538
,,,,,,,,,
2010_D_71.txt,0.180094783,0.31147541,0.126666667,0.030581036,0.065789474,0.019920319,0.10919408,0.245901639,0.1
,,,,,,,,,
2010_D_72.txt,0.12765957,0.159574468,0.106382979,0.034582128,0.051724138,0.025974026,0.110638298,0.14893617,0.09929078
,,,,,,,,,
2010_D_73.txt,0.382775116,0.833333333,0.248447205,0.241573031,0.661538462,0.147766323,0.256957898,0.8125,0.242236025
,,,,,,,,,
2010_D_76.txt,0.13513513,0.12605042,0.145631068,0.04022988,0.042944785,0.037837838,0.124835936,0.117647059,0.13592233
,,,,,,,,,
2010_D_78.txt,0.242074923,0.272727273,0.21761658,0.053380778,0.066371681,0.044642857,0.213688904,0.246753247,0.196891192
,,,,,,,,,
2010_D_80.txt,0.266666662,0.256,0.27826087,0.083333328,0.083769634,0.082901554,0.199309154,0.192,0.208695652
,,,,,,,,,
2010_D_81.txt,0.214765096,0.235294118,0.197530864,0.037950659,0.043290043,0.033783784,0.17851084,0.198529412,0.166666667
,,,,,,,,,
2010_D_83.txt,0.222222218,0.314285714,0.171875,0.055999996,0.08974359,0.040697674,0.151188396,0.247619048,0.135416667
,,,,,,,,,
2010_D_87.txt,0.213836473,0.272,0.176165803,0.077702698,0.116751269,0.058227848,0.185072666,0.256,0.165803109
,,,,,,,,,
2010_D_90.txt,0.262548258,0.280991736,0.246376812,0.07339449,0.084210526,0.06504065,0.222033292,0.239669421,0.210144928
,,,,,,,,,
2010_D_92.txt,0.324999996,0.675324675,0.21399177,0.149305553,0.43,0.090336134,0.219439611,0.649350649,0.205761317
,,,,,,,,,
2010_E_11.txt,0.15300546,0.208955224,0.120689655,0.015873011,0.022727273,0.012195122,0.125310274,0.194029851,0.112068966
,,,,,,,,,
2010_E_13.txt,0.260536394,0.414634146,0.189944134,0.09029345,0.168067227,0.061728395,0.209650299,0.414634146,0.189944134
,,,,,,,,,
2010_E_15.txt,0.178378373,0.194117647,0.165,0.046357611,0.0562249,0.03943662,0.144064121,0.158823529,0.135
,,,,,,,,,
2010_E_17.txt,0.231884053,0.192771084,0.290909091,0.043715842,0.036036036,0.055555556,0.201459842,0.180722892,0.272727273
,,,,,,,,,
2010_E_5.txt,0.352941172,0.413793103,0.307692308,0.21951219,0.28125,0.18,0.338605629,0.413793103,0.307692308
,,,,,,,,,
2010_F_2.txt,0.268733846,0.371428571,0.210526316,0.092948714,0.145,0.068396226,0.212685992,0.335714286,0.190283401
,,,,,,,,,
2010_F_3.txt,0.315789469,0.284482759,0.35483871,0.148148143,0.14379085,0.152777778,0.261680252,0.24137931,0.301075269
,,,,,,,,,
2010_F_5.txt,0.279329605,0.555555556,0.186567164,0.116788318,0.275862069,0.074074074,0.192030447,0.533333333,0.179104478
,,,,,,,,,
2010_F_6.txt,0.367088603,0.424390244,0.323420074,0.158024687,0.199376947,0.130879346,0.325883324,0.390243902,0.29739777
,,,,,,,,,
2010_F_7.txt,0.030303026,0.021276596,0.052631579,0,0,0,0.023219674,0.021276596,0.052631579
,,,,,,,,,
2010_G_1.txt,0.384823844,0.522058824,0.30472103,0.141618493,0.209401709,0.1069869,0.26877782,0.411764706,0.240343348
,,,,,,,,,
2010_G_10.txt,0.332268366,0.361111111,0.307692308,0.144814085,0.174528302,0.123745819,0.309179189,0.340277778,0.289940828
,,,,,,,,,
2010_G_11.txt,0.280323446,0.419354839,0.210526316,0.132022468,0.237373737,0.091439689,0.202483269,0.362903226,0.182186235
,,,,,,,,,
2010_G_13.txt,0.284697504,0.396039604,0.222222222,0.156057491,0.248366013,0.113772455,0.242111064,0.386138614,0.216666667
,,,,,,,,,
2010_G_14.txt,0.267441856,0.479166667,0.185483871,0.17391304,0.372881356,0.113402062,0.184055649,0.4375,0.169354839
,,,,,,,,,
2010_G_16.txt,0.187192114,0.246753247,0.150793651,0.056939497,0.080808081,0.043956044,0.133124589,0.194805195,0.119047619
,,,,,,,,,
2010_G_2.txt,0.146835438,0.129464286,0.169590643,0.049230764,0.047904192,0.050632911,0.13203862,0.120535714,0.157894737
,,,,,,,,,
2010_G_23.txt,0.24193548,0.379746835,0.177514793,0.059701489,0.109090909,0.04109589,0.143922157,0.278481013,0.130177515
,,,,,,,,,
2010_G_27.txt,0.221343869,0.179487179,0.288659794,0.043010748,0.036866359,0.051612903,0.171982309,0.153846154,0.24742268
,,,,,,,,,
2010_G_28.txt,0.126984123,0.262295082,0.083769634,0.017543856,0.042105263,0.011080332,0.083814094,0.245901639,0.078534031
,,,,,,,,,
2010_G_31.txt,0.146341459,0.260869565,0.101694915,0.035087716,0.068965517,0.023529412,0.110597299,0.260869565,0.101694915
,,,,,,,,,
2010_G_35.txt,0.159509199,0.325,0.105691057,0.008510635,0.020833333,0.005347594,0.095600891,0.275,0.089430894
,,,,,,,,,
2010_G_36.txt,0.34426229,0.411764706,0.295774648,0.166383696,0.201646091,0.141618497,0.280404923,0.352941176,0.253521127
,,,,,,,,,
2010_G_41.txt,0.353312298,0.434108527,0.29787234,0.137184111,0.184466019,0.109195402,0.26018042,0.341085271,0.234042553
,,,,,,,,,
2010_G_43.txt,0.335483867,0.504854369,0.251207729,0.192307688,0.352112676,0.132275132,0.257565042,0.466019417,0.231884058
,,,,,,,,,
2010_G_52.txt,0.354948801,0.485981308,0.279569892,0.140724943,0.246268657,0.098507463,0.282525266,0.439252336,0.252688172
,,,,,,,,,
2010_G_53.txt,0.305295946,0.49,0.221719457,0.152597399,0.303225806,0.101952278,0.219521326,0.44,0.199095023
,,,,,,,,,
2010_G_54.txt,0.383561639,0.526315789,0.301724138,0.223858611,0.356807512,0.163090129,0.31805391,0.496240602,0.284482759
,,,,,,,,,
2010_G_55.txt,0.413690471,0.446945338,0.385041551,0.219242897,0.255045872,0.192254495,0.388578436,0.424437299,0.36565097
,,,,,,,,,
2010_G_57.txt,0.294117642,0.336134454,0.261437908,0.147540979,0.202247191,0.116129032,0.242537313,0.285714286,0.222222222
,,,,,,,,,
2010_G_60.txt,0.109289613,0.080321285,0.170940171,0.010169487,0.007352941,0.016483516,0.08439681,0.076305221,0.162393162
,,,,,,,,,
2010_G_61.txt,0.336448594,0.610169492,0.232258065,0.184873946,0.392857143,0.120879121,0.252011196,0.610169492,0.232258065
,,,,,,,,,
2010_G_62.txt,0.405797097,0.636363636,0.29787234,0.252252249,0.518518519,0.166666667,0.313674788,0.606060606,0.283687943
,,,,,,,,,
2010_G_64.txt,0.121212116,0.136054422,0.109289617,0.007722003,0.01025641,0.00619195,0.118426525,0.136054422,0.109289617
,,,,,,,,,
2010_G_65.txt,0.257217843,0.308176101,0.220720721,0.066282416,0.084870849,0.054373522,0.224282216,0.283018868,0.202702703
,,,,,,,,,
2010_G_66.txt,0.276119398,0.342592593,0.23125,0.057395139,0.076470588,0.045936396,0.208734152,0.277777778,0.1875
,,,,,,,,,
2010_G_67.txt,0.30065359,0.455445545,0.224390244,0.094545451,0.198473282,0.062052506,0.238241836,0.435643564,0.214634146
,,,,,,,,,
2010_G_68.txt,0.221621617,0.264516129,0.190697674,0.077051922,0.103603604,0.061333333,0.200534319,0.251612903,0.181395349
,,,,,,,,,
2010_G_70.txt,0.228855717,0.348484848,0.17037037,0.079999996,0.125,0.058823529,0.139699789,0.257575758,0.125925926
,,,,,,,,,
2010_G_72.txt,0.393305434,0.474747475,0.335714286,0.199999995,0.28057554,0.155378486,0.356203149,0.454545455,0.321428571
,,,,,,,,,
2010_G_73.txt,0.159362545,0.145985401,0.175438596,0.038888884,0.037837838,0.04,0.141076864,0.131386861,0.157894737
,,,,,,,,,
2010_G_74.txt,0.08414239,0.089655172,0.079268293,0.008247418,0.008733624,0.0078125,0.08351327,0.089655172,0.079268293
,,,,,,,,,
2010_G_76.txt,0.232558135,0.384615385,0.166666667,0.085889567,0.16091954,0.058577406,0.153776073,0.323076923,0.14
,,,,,,,,,
2010_G_8.txt,0.274626861,0.272189349,0.277108434,0.079365074,0.088105727,0.072202166,0.214890909,0.213017751,0.21686747
